HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.10_180_Vertical_Ego.png,Answer.10_90_other-aligned_4_8_2.png,Answer.11_270_Diagonal1_Ego.png,Answer.11_90_other-reversed_6_8_2.png,Answer.12_180_neither-aligned_1_9_3.png,Answer.12_270_Diagonal2_Ego.png,Answer.13_180_neither-aligned_2_8_4.png,Answer.13_90_Diagonal1_Other.png,Answer.14_180_neither-aligned_3_7_9.png,Answer.14_90_Diagonal2_Other.png,Answer.15_180_Diagonal1_Other.png,Answer.15_270_ego-aligned_2_4_6.png,Answer.16_180_Diagonal2_Other.png,Answer.16_270_ego-aligned_2_6_4.png,Answer.17_180_Horizontal_Other.png,Answer.17_270_ego-reversed_4_8_6.png,Answer.18_180_Vertical_Other.png,Answer.18_270_neither-aligned_1_9_3.png,Answer.19_270_Diagonal1_Other.png,Answer.19_270_neither-aligned_3_7_1.png,Answer.1_0_Diagonal1_Both.png,Answer.1_0_both-aligned_2_4_6.png,Answer.20_270_Diagonal2_Other.png,Answer.20_270_neither-aligned_3_7_9.png,Answer.21_270_other-aligned_2_6_8.png,Answer.22_270_other-aligned_6_8_2.png,Answer.23_270_other-reversed_4_8_2.png,Answer.2_0_Diagonal2_Both.png,Answer.2_0_both-aligned_2_6_4.png,Answer.3_0_Horizontal_Both.png,Answer.3_90_ego-aligned_2_4_6.png,Answer.4_0_Vertical_Both.png,Answer.4_90_ego-aligned_2_6_4.png,Answer.5_90_Diagonal1_Ego.png,Answer.5_90_ego-reversed_6_8_4.png,Answer.6_90_Diagonal2_Ego.png,Answer.6_90_neither-aligned_1_9_3.png,Answer.7_180_Diagonal1_Ego.png,Answer.7_90_neither-aligned_1_9_7.png,Answer.8_180_Diagonal2_Ego.png,Answer.8_90_neither-aligned_3_7_1.png,Answer.9_180_Horizontal_Ego.png,Answer.9_90_other-aligned_2_4_8.png,Answer.doNotRedirect,Answer.experiment,Answer.stimFile,Approve,Reject
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,138,Submitted,Tue Feb 13 11:16:01 PST 2018,Tue Feb 13 11:19:00 PST 2018,Thu Feb 15 11:19:00 PST 2018,,,,179,0% (0/0),0% (0/0),0% (0/0),,both,,both,neither,,both,,both,,,both,,both,,both,,neither,,partner,,both,,neither,both,both,both,,both,,partner,,both,,both,,partner,,neither,,both,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,139,Submitted,Tue Feb 13 11:18:17 PST 2018,Tue Feb 13 11:31:04 PST 2018,Thu Feb 15 11:31:04 PST 2018,,,,767,100% (1/1),0% (0/0),0% (0/0),,partner,,partner,you,,both,,you,,,you,,you,,you,,you,,you,,both,,neither,partner,partner,partner,,both,,you,,you,,you,,you,,you,,you,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,140,Submitted,Tue Feb 13 11:16:29 PST 2018,Tue Feb 13 11:38:12 PST 2018,Thu Feb 15 11:38:12 PST 2018,,,,1303,0% (0/0),0% (0/0),0% (0/0),neither,,neither,,,neither,,neither,,neither,neither,,neither,,neither,,neither,,neither,,neither,,neither,,,,,neither,,neither,,neither,,neither,,neither,,neither,,neither,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,141,Submitted,Tue Feb 13 11:16:42 PST 2018,Tue Feb 13 11:20:41 PST 2018,Thu Feb 15 11:20:41 PST 2018,,,,239,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,both,,both,,both,,,,,both,,,,both,,both,,both,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,142,Submitted,Tue Feb 13 11:15:50 PST 2018,Tue Feb 13 11:19:22 PST 2018,Thu Feb 15 11:19:22 PST 2018,,,,212,0% (0/0),0% (0/0),0% (0/0),,you,,you,both,,both,,both,,,partner,,partner,,partner,,both,,partner,,neither,,you,you,you,you,,neither,,partner,,partner,,partner,,both,,partner,,partner,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,143,Submitted,Tue Feb 13 11:17:24 PST 2018,Tue Feb 13 11:24:08 PST 2018,Thu Feb 15 11:24:08 PST 2018,,,,404,0% (0/0),0% (0/0),0% (0/0),both,,both,,,neither,,neither,,neither,neither,,neither,,neither,,both,,both,,neither,,neither,,,,,neither,,both,,neither,,neither,,neither,,neither,,neither,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,144,Submitted,Tue Feb 13 11:16:17 PST 2018,Tue Feb 13 11:18:26 PST 2018,Thu Feb 15 11:18:26 PST 2018,,,,129,0% (0/0),0% (0/0),0% (0/0),neither,,partner,,,partner,,you,,you,neither,,neither,,neither,,neither,,you,,neither,,you,,,,,neither,,neither,,neither,,partner,,partner,,neither,,neither,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,145,Submitted,Tue Feb 13 11:16:14 PST 2018,Tue Feb 13 11:20:48 PST 2018,Thu Feb 15 11:20:48 PST 2018,,,,274,0% (0/0),0% (0/0),0% (0/0),,you,,both,partner,,both,,you,,,partner,,partner,,both,,neither,,partner,,neither,,you,you,you,both,,,,partner,,partner,,both,,partner,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,146,Submitted,Tue Feb 13 11:17:51 PST 2018,Tue Feb 13 11:21:46 PST 2018,Thu Feb 15 11:21:46 PST 2018,,,,235,0% (0/0),0% (0/0),0% (0/0),,you,,you,you,,both,,you,,,you,,you,,both,,both,,you,,both,,you,you,you,you,,both,,you,,you,,you,,you,,you,,you,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,147,Submitted,Tue Feb 13 11:28:30 PST 2018,Tue Feb 13 11:46:14 PST 2018,Thu Feb 15 11:46:14 PST 2018,,,,1064,0% (0/0),0% (0/0),0% (0/0),,partner,,you,both,,both,,both,,,partner,,both,,both,,you,,partner,,both,,you,both,you,you,,neither,,both,,both,,partner,,both,,both,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,148,Submitted,Tue Feb 13 11:18:52 PST 2018,Tue Feb 13 11:22:03 PST 2018,Thu Feb 15 11:22:03 PST 2018,,,,191,0% (0/0),0% (0/0),0% (0/0),both,,neither,,,neither,,neither,,neither,neither,,neither,,both,,both,,neither,,neither,,neither,,,,,neither,,both,,both,,neither,,neither,,neither,,neither,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,149,Submitted,Tue Feb 13 11:17:26 PST 2018,Tue Feb 13 11:21:22 PST 2018,Thu Feb 15 11:21:22 PST 2018,,,,236,0% (0/0),0% (0/0),0% (0/0),,you,,both,partner,,both,,you,,,partner,,partner,,you,,partner,,partner,,both,,partner,you,you,partner,,both,,partner,,partner,,you,,partner,,you,,both,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,150,Submitted,Tue Feb 13 12:03:28 PST 2018,Tue Feb 13 12:45:54 PST 2018,Thu Feb 15 12:45:54 PST 2018,,,,2546,0% (0/0),0% (0/0),0% (0/0),,you,,you,both,,both,,partner,,,partner,,partner,,partner,,both,,partner,,neither,,both,both,you,neither,,neither,,partner,,partner,,you,,both,,neither,,you,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,151,Submitted,Tue Feb 13 11:16:02 PST 2018,Tue Feb 13 11:54:14 PST 2018,Thu Feb 15 11:54:14 PST 2018,,,,2292,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,neither,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,152,Submitted,Tue Feb 13 11:15:57 PST 2018,Tue Feb 13 11:36:08 PST 2018,Thu Feb 15 11:36:08 PST 2018,,,,1211,0% (0/0),0% (0/0),0% (0/0),both,,neither,,,neither,,neither,,neither,neither,,neither,,both,,both,,neither,,,,neither,,,,,neither,,both,,both,,neither,,neither,,neither,,neither,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,153,Submitted,Tue Feb 13 11:16:47 PST 2018,Tue Feb 13 11:19:50 PST 2018,Thu Feb 15 11:19:50 PST 2018,,,,183,0% (0/0),0% (0/0),0% (0/0),,partner,,partner,neither,,both,,neither,,,you,,you,,neither,,both,,partner,,both,,you,partner,partner,neither,,both,,you,,you,,you,,partner,,you,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,154,Submitted,Tue Feb 13 11:16:26 PST 2018,Tue Feb 13 11:19:52 PST 2018,Thu Feb 15 11:19:52 PST 2018,,,,206,0% (0/0),0% (0/0),0% (0/0),,both,,partner,neither,,both,,you,,,partner,,partner,,you,,both,,partner,,both,,you,you,neither,partner,,both,,partner,,partner,,you,,partner,,neither,,both,,both,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,155,Submitted,Tue Feb 13 11:16:22 PST 2018,Tue Feb 13 11:17:58 PST 2018,Thu Feb 15 11:17:58 PST 2018,,,,96,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,you,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,156,Submitted,Tue Feb 13 11:15:55 PST 2018,Tue Feb 13 11:25:00 PST 2018,Thu Feb 15 11:25:00 PST 2018,,,,545,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,157,Submitted,Tue Feb 13 11:18:04 PST 2018,Tue Feb 13 11:26:38 PST 2018,Thu Feb 15 11:26:38 PST 2018,,,,514,0% (0/0),0% (0/0),0% (0/0),,,,you,,,you,,,,,you,,partner,,you,,partner,,,,you,,,partner,partner,partner,,,,you,,partner,,you,,partner,,partner,,partner,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,158,Submitted,Tue Feb 13 11:16:59 PST 2018,Tue Feb 13 11:30:06 PST 2018,Thu Feb 15 11:30:06 PST 2018,,,,787,0% (0/0),0% (0/0),0% (0/0),,both,,both,partner,,both,,you,,,,,partner,,both,,partner,,partner,,both,,you,you,you,both,,both,,partner,,partner,,both,,partner,,partner,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,159,Submitted,Tue Feb 13 11:16:33 PST 2018,Tue Feb 13 11:20:27 PST 2018,Thu Feb 15 11:20:27 PST 2018,,,,234,100% (1/1),0% (0/0),0% (0/0),,partner,,neither,partner,,partner,,you,,,you,,you,,neither,,neither,,partner,,both,,you,partner,partner,neither,,both,,you,,you,,neither,,neither,,neither,,neither,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,160,Submitted,Tue Feb 13 11:48:01 PST 2018,Tue Feb 13 11:52:09 PST 2018,Thu Feb 15 11:52:09 PST 2018,,,,248,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,both,,both,both,,you,,both,,both,,both,,both,,you,,,,,both,,both,,both,,both,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,161,Submitted,Tue Feb 13 11:18:36 PST 2018,Tue Feb 13 11:21:17 PST 2018,Thu Feb 15 11:21:17 PST 2018,,,,161,0% (0/0),0% (0/0),0% (0/0),,partner,,both,both,,neither,,both,,,both,,both,,you,,both,,both,,both,,both,both,both,both,,both,,both,,both,,you,,both,,both,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,162,Submitted,Tue Feb 13 11:16:08 PST 2018,Tue Feb 13 11:20:06 PST 2018,Thu Feb 15 11:20:06 PST 2018,,,,238,0% (0/0),0% (0/0),0% (0/0),,you,,you,both,,both,,both,,,partner,,partner,,partner,,both,,partner,,neither,,both,both,you,you,,both,,partner,,partner,,partner,,both,,partner,,both,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,163,Submitted,Tue Feb 13 11:19:39 PST 2018,Tue Feb 13 11:22:55 PST 2018,Thu Feb 15 11:22:55 PST 2018,,,,196,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,you,,both,both,,both,,both,,both,,both,,both,,both,,,,,both,,both,,neither,,neither,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,164,Submitted,Tue Feb 13 11:16:50 PST 2018,Tue Feb 13 11:42:11 PST 2018,Thu Feb 15 11:42:11 PST 2018,,,,1521,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,partner,,partner,,partner,,partner,,,,partner,,,,,partner,,both,,partner,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,165,Submitted,Tue Feb 13 11:17:44 PST 2018,Tue Feb 13 11:20:51 PST 2018,Thu Feb 15 11:20:51 PST 2018,,,,187,0% (0/0),0% (0/0),0% (0/0),,you,,you,both,,both,,both,,,partner,,partner,,partner,,you,,partner,,both,,both,you,you,you,,both,,partner,,partner,,partner,,both,,both,,both,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,166,Submitted,Tue Feb 13 11:17:17 PST 2018,Tue Feb 13 11:19:25 PST 2018,Thu Feb 15 11:19:25 PST 2018,,,,128,0% (0/0),0% (0/0),0% (0/0),partner,,you,,,you,,both,,you,partner,,you,,partner,,partner,,both,,neither,,you,,,,,both,,both,,neither,,you,,you,,you,,partner,,partner,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,167,Submitted,Tue Feb 13 11:22:48 PST 2018,Tue Feb 13 11:29:05 PST 2018,Thu Feb 15 11:29:05 PST 2018,,,,377,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,both,,both,both,,both,,both,,both,,both,,both,,both,,,,,both,,both,,both,,both,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,168,Submitted,Tue Feb 13 11:15:54 PST 2018,Tue Feb 13 11:21:51 PST 2018,Thu Feb 15 11:21:51 PST 2018,,,,357,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,both,,both,you,,you,,you,,you,,both,,both,,both,,,,,both,,both,,both,,both,,both,,partner,,partner,,partner,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,169,Submitted,Tue Feb 13 11:16:05 PST 2018,Tue Feb 13 11:31:47 PST 2018,Thu Feb 15 11:31:47 PST 2018,,,,942,0% (0/0),0% (0/0),0% (0/0),,both,,both,both,,both,,you,,,partner,,both,,both,,both,,both,,neither,,you,you,you,both,,neither,,partner,,partner,,both,,both,,you,,partner,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,170,Submitted,Tue Feb 13 11:16:18 PST 2018,Tue Feb 13 11:20:51 PST 2018,Thu Feb 15 11:20:51 PST 2018,,,,273,0% (0/0),0% (0/0),0% (0/0),you,,you,,,you,,partner,,partner,partner,,both,,partner,,partner,,you,,both,,you,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,171,Submitted,Tue Feb 13 11:16:11 PST 2018,Tue Feb 13 11:24:35 PST 2018,Thu Feb 15 11:24:35 PST 2018,,,,504,0% (0/0),0% (0/0),0% (0/0),,neither,,both,both,,neither,,both,,,both,,both,,both,,you,,partner,,both,,you,you,you,partner,,both,,both,,both,,both,,both,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,172,Submitted,Tue Feb 13 11:16:52 PST 2018,Tue Feb 13 11:18:06 PST 2018,Thu Feb 15 11:18:06 PST 2018,,,,74,0% (0/0),0% (0/0),0% (0/0),both,,partner,,,partner,,both,,you,neither,,both,,neither,,both,,neither,,both,,you,,,,,both,,both,,both,,partner,,partner,,neither,,neither,,partner,,,1,{},,
